id,track_name,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,popularity,album
6qqd7DGn2VXzxsR4k3Ycun,Fantasias - Unplugged,Rauw Alejandro,0.714,0.528,0,-5.219,1,0.0381,0.698,0,0.12,0.538,91.952,audio_features,spotify:track:6qqd7DGn2VXzxsR4k3Ycun,https://api.spotify.com/v1/tracks/6qqd7DGn2VXzxsR4k3Ycun,https://api.spotify.com/v1/audio-analysis/6qqd7DGn2VXzxsR4k3Ycun,200594,4,74,Fantasias (Unplugged)
5vPtzdjJ9tm7XCoKDH22Gb,High,Maria Becerra,0.82,0.29,9,-10.496,0,0.0689,0.153,7.77e-6,0.0996,0.322,99.965,audio_features,spotify:track:5vPtzdjJ9tm7XCoKDH22Gb,https://api.spotify.com/v1/tracks/5vPtzdjJ9tm7XCoKDH22Gb,https://api.spotify.com/v1/audio-analysis/5vPtzdjJ9tm7XCoKDH22Gb,187200,4,71,High
696DnlkuDOXcMAnKlTgXXK,ROXANNE,Arizona Zervas,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,audio_features,spotify:track:696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/tracks/696DnlkuDOXcMAnKlTgXXK,https://api.spotify.com/v1/audio-analysis/696DnlkuDOXcMAnKlTgXXK,163636,5,92,ROXANNE
6osaMSJh9NguagEDQcZaKx,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-6,0.102,0.371,192.091,audio_features,spotify:track:6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/tracks/6osaMSJh9NguagEDQcZaKx,https://api.spotify.com/v1/audio-analysis/6osaMSJh9NguagEDQcZaKx,185195,4,83,Carte Blanche
0BNtpLD6zsXJGroRtcixOE,Años Luz,Nicki Nicole,0.604,0.161,4,-8.371,0,0.104,0.772,0,0.0677,0.39,153.954,audio_features,spotify:track:0BNtpLD6zsXJGroRtcixOE,https://api.spotify.com/v1/tracks/0BNtpLD6zsXJGroRtcixOE,https://api.spotify.com/v1/audio-analysis/0BNtpLD6zsXJGroRtcixOE,193247,3,66,Recuerdos
2vrpcQNg6itmgVZWsNjWe0,Un Año,Sebastian Yatra,0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,audio_features,spotify:track:2vrpcQNg6itmgVZWsNjWe0,https://api.spotify.com/v1/tracks/2vrpcQNg6itmgVZWsNjWe0,https://api.spotify.com/v1/audio-analysis/2vrpcQNg6itmgVZWsNjWe0,163813,4,71,FANTASÍA
4Clmg1g8n2yBYG13Z1oSdG,Baila Conmigo (feat. Kelly Ruiz),Dayvi,0.745,0.972,7,-3.506,1,0.0774,0.00903,0.465,0.297,0.556,128.031,audio_features,spotify:track:4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/tracks/4Clmg1g8n2yBYG13Z1oSdG,https://api.spotify.com/v1/audio-analysis/4Clmg1g8n2yBYG13Z1oSdG,189818,4,82,Baila Conmigo (feat. Kelly Ruiz)
1v4ggzkdNysd77L7oJ6GmU,Disfruto,Ke Personajes,0.662,0.71,1,-5.532,0,0.125,0.0471,0,0.124,0.333,81.708,audio_features,spotify:track:1v4ggzkdNysd77L7oJ6GmU,https://api.spotify.com/v1/tracks/1v4ggzkdNysd77L7oJ6GmU,https://api.spotify.com/v1/audio-analysis/1v4ggzkdNysd77L7oJ6GmU,130403,4,62,Disfruto
7ouulWlZPefmEIGYWNyiPH,"Trueno: Bzrp Music Sessions, Vol. 16",Bizarrap,0.726,0.602,7,-7.678,1,0.501,0.779,9.35e-6,0.0827,0.807,130.608,audio_features,spotify:track:7ouulWlZPefmEIGYWNyiPH,https://api.spotify.com/v1/tracks/7ouulWlZPefmEIGYWNyiPH,https://api.spotify.com/v1/audio-analysis/7ouulWlZPefmEIGYWNyiPH,158984,4,68,"Trueno: Bzrp Music Sessions, Vol. 16"
0dDboLfmRNsTBscy4j3Rnl,Hasta Que Salga el Sol,Ozuna,0.826,0.816,1,-4.608,0,0.0683,0.0201,9.39e-4,0.127,0.598,96.042,audio_features,spotify:track:0dDboLfmRNsTBscy4j3Rnl,https://api.spotify.com/v1/tracks/0dDboLfmRNsTBscy4j3Rnl,https://api.spotify.com/v1/audio-analysis/0dDboLfmRNsTBscy4j3Rnl,188480,4,73,Nibiru
40fOB5r0wfKzcKZU0SkrAI,La Playax,Fer Palacio,0.837,0.57,10,-4.957,1,0.197,0.21,0,0.113,0.92,100.002,audio_features,spotify:track:40fOB5r0wfKzcKZU0SkrAI,https://api.spotify.com/v1/tracks/40fOB5r0wfKzcKZU0SkrAI,https://api.spotify.com/v1/audio-analysis/40fOB5r0wfKzcKZU0SkrAI,142304,4,63,La Playax
26Qhn2T88XqVinXQpmSarj,Atrévete,Nicky Jam,0.552,0.675,11,-3.824,1,0.297,0.311,0,0.119,0.586,183.785,audio_features,spotify:track:26Qhn2T88XqVinXQpmSarj,https://api.spotify.com/v1/tracks/26Qhn2T88XqVinXQpmSarj,https://api.spotify.com/v1/audio-analysis/26Qhn2T88XqVinXQpmSarj,198320,4,73,Intimo
56HBkP5mBsUALQnstFiqIY,Uno más uno,DJ Alex,0.824,0.656,11,-3.652,1,0.0713,0.0613,0,0.0564,0.794,101.981,audio_features,spotify:track:56HBkP5mBsUALQnstFiqIY,https://api.spotify.com/v1/tracks/56HBkP5mBsUALQnstFiqIY,https://api.spotify.com/v1/audio-analysis/56HBkP5mBsUALQnstFiqIY,146051,4,37,Uno más uno
39Eg7ODMsB9Uu55Q0UJQzV,Tik Tok Remix,DJ Alex,0.848,0.802,2,-5.09,1,0.134,0.0769,0.00954,0.114,0.576,103.978,audio_features,spotify:track:39Eg7ODMsB9Uu55Q0UJQzV,https://api.spotify.com/v1/tracks/39Eg7ODMsB9Uu55Q0UJQzV,https://api.spotify.com/v1/audio-analysis/39Eg7ODMsB9Uu55Q0UJQzV,147749,4,38,Tik Tok Remix
4jrZI0XdexLjrHlBwLbhzL,Te Olvidaré,MYA,0.684,0.87,4,-3.681,0,0.0627,0.0744,0,0.347,0.88,74.973,audio_features,spotify:track:4jrZI0XdexLjrHlBwLbhzL,https://api.spotify.com/v1/tracks/4jrZI0XdexLjrHlBwLbhzL,https://api.spotify.com/v1/audio-analysis/4jrZI0XdexLjrHlBwLbhzL,185427,4,65,Hoy
1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,Sech,0.747,0.7,0,-4.669,1,0.341,0.136,1.67e-4,0.11,0.62,176.036,audio_features,spotify:track:1Ej96GIBCTvgH7tNX1r3qr,https://api.spotify.com/v1/tracks/1Ej96GIBCTvgH7tNX1r3qr,https://api.spotify.com/v1/audio-analysis/1Ej96GIBCTvgH7tNX1r3qr,225933,4,79,Sueños
5099x34vBakWpGkHourFxP,Qué Pena,Maluma,0.635,0.661,11,-6.425,0,0.364,0.102,0,0.336,0.858,126.15,audio_features,spotify:track:5099x34vBakWpGkHourFxP,https://api.spotify.com/v1/tracks/5099x34vBakWpGkHourFxP,https://api.spotify.com/v1/audio-analysis/5099x34vBakWpGkHourFxP,212711,5,76,Qué Pena
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-6,0.138,0.622,165.951,audio_features,spotify:track:7q3NthaBqFI6s0WnAlnIvq,https://api.spotify.com/v1/tracks/7q3NthaBqFI6s0WnAlnIvq,https://api.spotify.com/v1/audio-analysis/7q3NthaBqFI6s0WnAlnIvq,225542,4,76,Velitas
2b8fOow8UzyDFAE27YhOZM,Memories,Maroon 5,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,audio_features,spotify:track:2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM,https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM,189486,4,91,Memories
0OoqRZXnSrgIUAha3iLKG1,La Cama,Lunay,0.7,0.904,2,-2.826,0,0.0568,0.2,4.71e-4,0.182,0.817,173.975,audio_features,spotify:track:0OoqRZXnSrgIUAha3iLKG1,https://api.spotify.com/v1/tracks/0OoqRZXnSrgIUAha3iLKG1,https://api.spotify.com/v1/audio-analysis/0OoqRZXnSrgIUAha3iLKG1,189296,4,68,Épico
703iVQrfbQsXt7Uzgy1h8k,Cristina,Sebastian Yatra,0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,audio_features,spotify:track:703iVQrfbQsXt7Uzgy1h8k,https://api.spotify.com/v1/tracks/703iVQrfbQsXt7Uzgy1h8k,https://api.spotify.com/v1/audio-analysis/703iVQrfbQsXt7Uzgy1h8k,201627,3,68,FANTASÍA
2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088,4,91,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
5z2pkfNzSL9Ad87xcQQEdw,"Frijo: Bzrp Music Sessions, Vol. 10",Bizarrap,0.851,0.599,8,-5.347,1,0.0985,0.258,0,0.179,0.668,99.981,audio_features,spotify:track:5z2pkfNzSL9Ad87xcQQEdw,https://api.spotify.com/v1/tracks/5z2pkfNzSL9Ad87xcQQEdw,https://api.spotify.com/v1/audio-analysis/5z2pkfNzSL9Ad87xcQQEdw,130912,4,65,"Frijo: Bzrp Music Sessions, Vol. 10"
7BuSE9uTIw931wtZYzvZcQ,Runaway,Sebastian Yatra,0.756,0.851,2,-3.33,1,0.0674,0.0336,0,0.126,0.934,75.014,audio_features,spotify:track:7BuSE9uTIw931wtZYzvZcQ,https://api.spotify.com/v1/tracks/7BuSE9uTIw931wtZYzvZcQ,https://api.spotify.com/v1/audio-analysis/7BuSE9uTIw931wtZYzvZcQ,200693,4,75,Runaway
0ri6HvRxDmSXudAxwG3FiM,Cristina Remix,DJ Alex,0.648,0.724,11,-4.206,1,0.13,0.00822,5.04e-5,0.0574,0.738,204.195,audio_features,spotify:track:0ri6HvRxDmSXudAxwG3FiM,https://api.spotify.com/v1/tracks/0ri6HvRxDmSXudAxwG3FiM,https://api.spotify.com/v1/audio-analysis/0ri6HvRxDmSXudAxwG3FiM,141242,4,35,Cristina Remix
0UQwlF2pRkr1lMN6kNNUj3,La Boca,Mau y Ricky,0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,audio_features,spotify:track:0UQwlF2pRkr1lMN6kNNUj3,https://api.spotify.com/v1/tracks/0UQwlF2pRkr1lMN6kNNUj3,https://api.spotify.com/v1/audio-analysis/0UQwlF2pRkr1lMN6kNNUj3,206279,4,77,Para Aventuras y Curiosidades
45W2wFalCHxcTtrWuH60Ii,La Cola,Los Palmeras,0.778,0.79,9,-5.024,0,0.0601,0.355,0,0.119,0.871,93.054,audio_features,spotify:track:45W2wFalCHxcTtrWuH60Ii,https://api.spotify.com/v1/tracks/45W2wFalCHxcTtrWuH60Ii,https://api.spotify.com/v1/audio-analysis/45W2wFalCHxcTtrWuH60Ii,169250,4,60,Tiempo De Bailar
0ueg5iK0wyh5EgHvtIz4qL,Soltera Vá,Los Nota Lokos,0.785,0.531,6,-6.412,0,0.211,0.0458,0,0.0641,0.771,164.048,audio_features,spotify:track:0ueg5iK0wyh5EgHvtIz4qL,https://api.spotify.com/v1/tracks/0ueg5iK0wyh5EgHvtIz4qL,https://api.spotify.com/v1/audio-analysis/0ueg5iK0wyh5EgHvtIz4qL,161181,4,65,Soltera Vá
2B94bbI1a4LyBpK1439oP7,Cuerpo en Venta,Noriel,0.696,0.601,11,-5.749,1,0.302,0.161,0,0.0974,0.408,91.924,audio_features,spotify:track:2B94bbI1a4LyBpK1439oP7,https://api.spotify.com/v1/tracks/2B94bbI1a4LyBpK1439oP7,https://api.spotify.com/v1/audio-analysis/2B94bbI1a4LyBpK1439oP7,254413,4,75,Cuerpo en Venta
5qN1G8fSHq4Sv5FRoOkNGu,Por Eso Vine,Paulo Londra,0.76,0.646,8,-5.048,0,0.433,0.233,0,0.0905,0.625,188.009,audio_features,spotify:track:5qN1G8fSHq4Sv5FRoOkNGu,https://api.spotify.com/v1/tracks/5qN1G8fSHq4Sv5FRoOkNGu,https://api.spotify.com/v1/audio-analysis/5qN1G8fSHq4Sv5FRoOkNGu,178534,4,73,Homerun
2Zbw0nOYZoKU27sOYbrsv7,Fresko,Bhavi,0.856,0.482,3,-8.99,0,0.0522,0.152,0,0.134,0.431,124.05,audio_features,spotify:track:2Zbw0nOYZoKU27sOYbrsv7,https://api.spotify.com/v1/tracks/2Zbw0nOYZoKU27sOYbrsv7,https://api.spotify.com/v1/audio-analysis/2Zbw0nOYZoKU27sOYbrsv7,201290,4,64,Fresko
6jDx3MNG0yJdrvEBZohKBE,Ocho Cuarenta,Rodrigo,0.614,0.702,0,-10.145,1,0.0316,0.0759,0,0.297,0.851,147.98,audio_features,spotify:track:6jDx3MNG0yJdrvEBZohKBE,https://api.spotify.com/v1/tracks/6jDx3MNG0yJdrvEBZohKBE,https://api.spotify.com/v1/audio-analysis/6jDx3MNG0yJdrvEBZohKBE,354627,4,61,Cuarteteando
3LNZSTiwQYL7BnTfHvIOII,Una Cerveza,Rafaga,0.747,0.907,10,-1.921,1,0.0515,0.316,0,0.0879,0.757,98.005,audio_features,spotify:track:3LNZSTiwQYL7BnTfHvIOII,https://api.spotify.com/v1/tracks/3LNZSTiwQYL7BnTfHvIOII,https://api.spotify.com/v1/audio-analysis/3LNZSTiwQYL7BnTfHvIOII,240853,4,64,Una Cerveza
4fj7e6Tc48Bmomwyz2Z2XC,Te Quemaste,Manuel Turizo,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,audio_features,spotify:track:4fj7e6Tc48Bmomwyz2Z2XC,https://api.spotify.com/v1/tracks/4fj7e6Tc48Bmomwyz2Z2XC,https://api.spotify.com/v1/audio-analysis/4fj7e6Tc48Bmomwyz2Z2XC,199091,4,76,ADN
2zkVH2daHyjS51g7PRJFDn,¿Qué Ha Pasao'?,Abraham Mateo,0.648,0.752,7,-4.13,1,0.133,0.315,0,0.201,0.405,178.228,audio_features,spotify:track:2zkVH2daHyjS51g7PRJFDn,https://api.spotify.com/v1/tracks/2zkVH2daHyjS51g7PRJFDn,https://api.spotify.com/v1/audio-analysis/2zkVH2daHyjS51g7PRJFDn,198053,4,76,¿Qué Ha Pasao'?
2uhMYJq2TODWBuZhHRrdWy,DOLLAR,Becky G,0.876,0.512,2,-6.878,1,0.242,0.205,0,0.663,0.701,76.983,audio_features,spotify:track:2uhMYJq2TODWBuZhHRrdWy,https://api.spotify.com/v1/tracks/2uhMYJq2TODWBuZhHRrdWy,https://api.spotify.com/v1/audio-analysis/2uhMYJq2TODWBuZhHRrdWy,204227,4,68,MALA SANTA
4cBX8xN4joiBKOMaBwZQQX,Wapo Traketero,Nicki Nicole,0.759,0.43,2,-11.102,0,0.556,0.414,2.57e-5,0.0731,0.506,150.048,audio_features,spotify:track:4cBX8xN4joiBKOMaBwZQQX,https://api.spotify.com/v1/tracks/4cBX8xN4joiBKOMaBwZQQX,https://api.spotify.com/v1/audio-analysis/4cBX8xN4joiBKOMaBwZQQX,181000,4,59,Recuerdos
68drjp77R32xEkzP1vxlF6,El Bombón,Los Palmeras,0.74,0.768,2,-5.037,0,0.0603,0.199,0,0.0832,0.867,164.145,audio_features,spotify:track:68drjp77R32xEkzP1vxlF6,https://api.spotify.com/v1/tracks/68drjp77R32xEkzP1vxlF6,https://api.spotify.com/v1/audio-analysis/68drjp77R32xEkzP1vxlF6,203933,4,60,Un Sentimiento
29ShXDWDedEwZkYc8Du08N,Imaginate,Rich Music LTD,0.691,0.751,0,-4.275,1,0.228,0.316,0,0.0808,0.672,169.884,audio_features,spotify:track:29ShXDWDedEwZkYc8Du08N,https://api.spotify.com/v1/tracks/29ShXDWDedEwZkYc8Du08N,https://api.spotify.com/v1/audio-analysis/29ShXDWDedEwZkYc8Du08N,225013,4,74,The Academy
4ktOdjVzWpwdTpyjw3r5Of,Like Boss (Remix),Frijo,0.846,0.585,0,-6.029,0,0.0722,0.246,0,0.225,0.616,100.024,audio_features,spotify:track:4ktOdjVzWpwdTpyjw3r5Of,https://api.spotify.com/v1/tracks/4ktOdjVzWpwdTpyjw3r5Of,https://api.spotify.com/v1/audio-analysis/4ktOdjVzWpwdTpyjw3r5Of,362397,4,37,Like Boss (Remix)
1LIqNVhaIgxXUt2eVoIQJ3,HP,Maluma,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-6,0.188,0.618,91.98,audio_features,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,https://api.spotify.com/v1/tracks/1LIqNVhaIgxXUt2eVoIQJ3,https://api.spotify.com/v1/audio-analysis/1LIqNVhaIgxXUt2eVoIQJ3,184436,4,78,11:11
5WFgOLufm9ZVXwVhFy6OoJ,"Polimá Westcoast: Bzrp Music Sessions, Vol. 19",Bizarrap,0.933,0.414,1,-7.997,1,0.118,0.23,1.84e-5,0.28,0.447,119.965,audio_features,spotify:track:5WFgOLufm9ZVXwVhFy6OoJ,https://api.spotify.com/v1/tracks/5WFgOLufm9ZVXwVhFy6OoJ,https://api.spotify.com/v1/audio-analysis/5WFgOLufm9ZVXwVhFy6OoJ,150000,4,61,"Polimá Westcoast: Bzrp Music Sessions, Vol. 19"
059bcIhyc2SBwm6sw2AZzd,Te Vi,Piso 21,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-5,0.0863,0.706,102.02,audio_features,spotify:track:059bcIhyc2SBwm6sw2AZzd,https://api.spotify.com/v1/tracks/059bcIhyc2SBwm6sw2AZzd,https://api.spotify.com/v1/audio-analysis/059bcIhyc2SBwm6sw2AZzd,231848,4,80,Te Vi
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,audio_features,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4,92,Falling
66ggNhGinVQLTYJODy6P74,Intento,Ulises Bueno,0.714,0.844,1,-3.481,1,0.0617,0.19,0,0.0719,0.626,145.976,audio_features,spotify:track:66ggNhGinVQLTYJODy6P74,https://api.spotify.com/v1/tracks/66ggNhGinVQLTYJODy6P74,https://api.spotify.com/v1/audio-analysis/66ggNhGinVQLTYJODy6P74,233561,4,59,Soy
1DJjAT62IgW7N3JjroyGKc,C90,John C,0.938,0.654,8,-5.945,0,0.132,0.216,0,0.0744,0.596,122.929,audio_features,spotify:track:1DJjAT62IgW7N3JjroyGKc,https://api.spotify.com/v1/tracks/1DJjAT62IgW7N3JjroyGKc,https://api.spotify.com/v1/audio-analysis/1DJjAT62IgW7N3JjroyGKc,121182,4,53,C90
3pMo77B4r1NwwIK78lO4xf,Me Gusta,Ciro y los Persas,0.639,0.83,2,-5.251,1,0.0267,0.0369,2.38e-5,0.0756,0.698,132.015,audio_features,spotify:track:3pMo77B4r1NwwIK78lO4xf,https://api.spotify.com/v1/tracks/3pMo77B4r1NwwIK78lO4xf,https://api.spotify.com/v1/audio-analysis/3pMo77B4r1NwwIK78lO4xf,289093,4,65,27
7uQmJ1jgNzBpATSoWKSPFu,Ya No Tiene Novio,Sebastian Yatra,0.632,0.832,7,-1.948,0,0.154,0.048,0,0.0705,0.784,182.184,audio_features,spotify:track:7uQmJ1jgNzBpATSoWKSPFu,https://api.spotify.com/v1/tracks/7uQmJ1jgNzBpATSoWKSPFu,https://api.spotify.com/v1/audio-analysis/7uQmJ1jgNzBpATSoWKSPFu,198933,4,73,Ya No Tiene Novio
4SVuP1I2pHGKvO5eEAXCYw,Sessions 6,Lion Music,0.782,0.739,1,-5.554,1,0.282,0.727,1.09e-4,0.0896,0.486,149.992,audio_features,spotify:track:4SVuP1I2pHGKvO5eEAXCYw,https://api.spotify.com/v1/tracks/4SVuP1I2pHGKvO5eEAXCYw,https://api.spotify.com/v1/audio-analysis/4SVuP1I2pHGKvO5eEAXCYw,199436,4,9,Sessions 6
3R1yxKhYKoXqaztyQflEH8,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",KHEA,0.803,0.533,8,-6.243,0,0.102,0.434,0,0.391,0.378,129.96,audio_features,spotify:track:3R1yxKhYKoXqaztyQflEH8,https://api.spotify.com/v1/tracks/3R1yxKhYKoXqaztyQflEH8,https://api.spotify.com/v1/audio-analysis/3R1yxKhYKoXqaztyQflEH8,269538,4,64,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)"
34ZngZgo8xicbt1EE8Ob8Z,Porno,Rich Music LTD,0.535,0.71,1,-2.978,0,0.324,0.428,0,0.141,0.523,92.009,audio_features,spotify:track:34ZngZgo8xicbt1EE8Ob8Z,https://api.spotify.com/v1/tracks/34ZngZgo8xicbt1EE8Ob8Z,https://api.spotify.com/v1/audio-analysis/34ZngZgo8xicbt1EE8Ob8Z,212653,4,77,The Academy
0WRHSge90uKgvisLnruav2,La Playa,DJ Alex,0.885,0.6,0,-5.836,0,0.0374,0.0595,0.0344,0.057,0.359,130.016,audio_features,spotify:track:0WRHSge90uKgvisLnruav2,https://api.spotify.com/v1/tracks/0WRHSge90uKgvisLnruav2,https://api.spotify.com/v1/audio-analysis/0WRHSge90uKgvisLnruav2,294547,4,38,La Playa
1QjfU3jkGInap7Vm9lVJIQ,Amor (Ft. Mon Laferte) - MTV Unplugged,Los Auténticos Decadentes,0.62,0.717,9,-7.165,0,0.0361,0.0274,0,0.708,0.601,92.881,audio_features,spotify:track:1QjfU3jkGInap7Vm9lVJIQ,https://api.spotify.com/v1/tracks/1QjfU3jkGInap7Vm9lVJIQ,https://api.spotify.com/v1/audio-analysis/1QjfU3jkGInap7Vm9lVJIQ,312512,4,61,Fiesta Nacional (Mtv Unplugged)
0jeS8PyyIRAG0A3t5DtL71,La Playa,Myke Towers,0.796,0.683,10,-2.754,0,0.15,0.108,0,0.107,0.353,140.108,audio_features,spotify:track:0jeS8PyyIRAG0A3t5DtL71,https://api.spotify.com/v1/tracks/0jeS8PyyIRAG0A3t5DtL71,https://api.spotify.com/v1/audio-analysis/0jeS8PyyIRAG0A3t5DtL71,207731,4,70,La Playa
74wEiOpnvCe1tCTWKGSYta,Cuando Te Besé,Becky G,0.78,0.731,9,-4.003,0,0.162,0.3,2.45e-6,0.0981,0.338,100.044,audio_features,spotify:track:74wEiOpnvCe1tCTWKGSYta,https://api.spotify.com/v1/tracks/74wEiOpnvCe1tCTWKGSYta,https://api.spotify.com/v1/audio-analysis/74wEiOpnvCe1tCTWKGSYta,256520,4,66,MALA SANTA
1KfrcxnOLyDhd3p4hGrhVe,Diavla,Chris Viz,0.84,0.617,5,-5.2,1,0.0698,0.175,1.81e-5,0.202,0.659,100.001,audio_features,spotify:track:1KfrcxnOLyDhd3p4hGrhVe,https://api.spotify.com/v1/tracks/1KfrcxnOLyDhd3p4hGrhVe,https://api.spotify.com/v1/audio-analysis/1KfrcxnOLyDhd3p4hGrhVe,265941,4,24,Diavla
1vX3eIWSPr9EH3nSy1JhMN,Me Muero de Amor - En Vivo,Damas Gratis,0.58,0.717,6,-6.705,0,0.0335,0.329,0,0.809,0.863,92.501,audio_features,spotify:track:1vX3eIWSPr9EH3nSy1JhMN,https://api.spotify.com/v1/tracks/1vX3eIWSPr9EH3nSy1JhMN,https://api.spotify.com/v1/audio-analysis/1vX3eIWSPr9EH3nSy1JhMN,208619,4,60,Me Muero de Amor (En Vivo)
5LsUdPeqmKVGlPJre2sIRt,Perreito,Mariah,0.728,0.611,0,-3.614,1,0.0922,0.183,0.154,0.124,0.526,180.014,audio_features,spotify:track:5LsUdPeqmKVGlPJre2sIRt,https://api.spotify.com/v1/tracks/5LsUdPeqmKVGlPJre2sIRt,https://api.spotify.com/v1/audio-analysis/5LsUdPeqmKVGlPJre2sIRt,121240,4,70,Perreito
4lzxJ4jCuFDXXGkE1LmpKR,Verte Ir,DJ Luian,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-6,0.0842,0.553,95.982,audio_features,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR,https://api.spotify.com/v1/tracks/4lzxJ4jCuFDXXGkE1LmpKR,https://api.spotify.com/v1/audio-analysis/4lzxJ4jCuFDXXGkE1LmpKR,267500,4,77,Verte Ir
4xvTPuwHaXoDM3p0QcY7bH,Música,DJ Luian,0.788,0.82,1,-4.346,0,0.169,0.22,2.03e-4,0.0799,0.854,177.927,audio_features,spotify:track:4xvTPuwHaXoDM3p0QcY7bH,https://api.spotify.com/v1/tracks/4xvTPuwHaXoDM3p0QcY7bH,https://api.spotify.com/v1/audio-analysis/4xvTPuwHaXoDM3p0QcY7bH,223815,4,70,Música
1wbUzKEYirlGoH5vkuaiN3,Que Locura Fue Enamorarme de Ti,Kevo DJ,0.885,0.575,9,-5.472,1,0.071,0.0898,1.2e-5,0.0691,0.72,102.003,audio_features,spotify:track:1wbUzKEYirlGoH5vkuaiN3,https://api.spotify.com/v1/tracks/1wbUzKEYirlGoH5vkuaiN3,https://api.spotify.com/v1/audio-analysis/1wbUzKEYirlGoH5vkuaiN3,155298,4,14,Que Locura Fue Enamorarme de Ti
2egI1hFZDAYrkCgtepoore,Cristina (feat. Shelow Shaq),Maffio,0.861,0.599,1,-4.205,1,0.246,0.183,0,0.0921,0.869,102.119,audio_features,spotify:track:2egI1hFZDAYrkCgtepoore,https://api.spotify.com/v1/tracks/2egI1hFZDAYrkCgtepoore,https://api.spotify.com/v1/audio-analysis/2egI1hFZDAYrkCgtepoore,186893,4,71,Cristina (feat. Shelow Shaq)
1GBLO0NFODuL31A5fgw0uR,No Se Me Quita (feat. Ricky Martin),Maluma,0.864,0.869,7,-2.963,1,0.139,0.146,0,0.063,0.853,99.988,audio_features,spotify:track:1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/tracks/1GBLO0NFODuL31A5fgw0uR,https://api.spotify.com/v1/audio-analysis/1GBLO0NFODuL31A5fgw0uR,219933,4,76,11:11
5W83ErFkO3aKAIS1WMi6u0,Secreto,Anuel AA,0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,audio_features,spotify:track:5W83ErFkO3aKAIS1WMi6u0,https://api.spotify.com/v1/tracks/5W83ErFkO3aKAIS1WMi6u0,https://api.spotify.com/v1/audio-analysis/5W83ErFkO3aKAIS1WMi6u0,258800,4,77,Secreto
4o1DxRjMCHDwBiOKv88rOl,B11 (feat. Myke Towers),Rvssian,0.759,0.717,0,-5.014,1,0.115,0.0672,4.55e-4,0.131,0.195,99.946,audio_features,spotify:track:4o1DxRjMCHDwBiOKv88rOl,https://api.spotify.com/v1/tracks/4o1DxRjMCHDwBiOKv88rOl,https://api.spotify.com/v1/audio-analysis/4o1DxRjMCHDwBiOKv88rOl,251929,4,74,B11 (feat. Myke Towers)
6kyp35INigDcwXHTKCHoAk,Diva,Nicki Nicole,0.795,0.579,0,-6.48,0,0.0426,0.188,0,0.0788,0.637,115.028,audio_features,spotify:track:6kyp35INigDcwXHTKCHoAk,https://api.spotify.com/v1/tracks/6kyp35INigDcwXHTKCHoAk,https://api.spotify.com/v1/audio-analysis/6kyp35INigDcwXHTKCHoAk,200200,4,63,Recuerdos
